Income,income_value,education_range,education_value
35k-49k,0.110439756,Less than high school graduate,0.118061659
35k-49k,0.070326793,Less than high school graduate,0.093983548
35k-49k,0.132854483,Less than high school graduate,0.120169937
35k-49k,0.137793179,Less than high school graduate,0.12773419
35k-49k,0.136416048,Less than high school graduate,0.126500584
35k-49k,0.133690281,Less than high school graduate,0.152102794
35k-49k,0.102553908,Less than high school graduate,0.082850902
35k-49k,0.125877806,Less than high school graduate,0.096987072
35k-49k,0.132105222,Less than high school graduate,0.085971225
35k-49k,0.099448784,Less than high school graduate,0.12253249
35k-49k,0.113200803,Less than high school graduate,0.092186873
35k-49k,0.102911906,Less than high school graduate,0.064583264
35k-49k,0.113445727,Less than high school graduate,0.076156569
35k-49k,0.109711797,Less than high school graduate,0.042207316
35k-49k,0.133696699,Less than high school graduate,0.086679919
35k-49k,0.111777722,Less than high school graduate,0.167495221
35k-49k,0.130530644,Less than high school graduate,0.113143125
35k-49k,0.103089678,Less than high school graduate,0.0707801
35k-49k,0.12791846,Less than high school graduate,0.117930765
35k-49k,0.145177263,Less than high school graduate,0.325533273
35k-49k,0.125999053,Less than high school graduate,0.125162841
35k-49k,0.120534223,Less than high school graduate,0.098425268
35k-49k,0.113425178,Less than high school graduate,0.078178175
35k-49k,0.134233858,Less than high school graduate,0.244251248
35k-49k,0.122160721,Less than high school graduate,0.127572116
35k-49k,0.118457649,Less than high school graduate,0.089288655
35k-49k,0.100190562,Less than high school graduate,0.144511192
35k-49k,0.128713903,Less than high school graduate,0.165739745
35k-49k,0.121216664,Less than high school graduate,0.060033104
35k-49k,0.121622902,Less than high school graduate,0.076615346
35k-49k,0.111627336,Less than high school graduate,0.16078019
35k-49k,0.100091055,Less than high school graduate,0.132339597
35k-49k,0.135247784,Less than high school graduate,0.138353734
35k-49k,0.121037036,Less than high school graduate,0.082423332
35k-49k,0.114840359,Less than high school graduate,0.115249115
35k-49k,0.132164697,Less than high school graduate,0.200592023
35k-49k,0.118829479,Less than high school graduate,0.075322936
35k-49k,0.120240418,Less than high school graduate,0.091506477
35k-49k,0.129475592,Less than high school graduate,0.149200457
35k-49k,0.09171747,Less than high school graduate,0.145846081
35k-49k,0.132400703,Less than high school graduate,0.147337405
35k-49k,0.123495073,Less than high school graduate,0.080634593
35k-49k,0.09110355,Less than high school graduate,0.062163022
35k-49k,0.086390722,Less than high school graduate,0.139930266
35k-49k,0.108213559,Less than high school graduate,0.114340782
35k-49k,0.126979053,Less than high school graduate,0.150474979
35k-49k,0.085724704,Less than high school graduate,0.121777098
35k-49k,0.115984273,Less than high school graduate,0.159993379
35k-49k,0.122241574,Less than high school graduate,0.182341952
35k-49k,0.116216752,Less than high school graduate,0.244561889
35k-49k,0.145878054,Less than high school graduate,0.380440311
35k-49k,0.124384202,Less than high school graduate,0.127140028
35k-49k,0.126660796,Less than high school graduate,0.12338856
35k-49k,0.154673496,Less than high school graduate,0.28620846
35k-49k,0.090857179,Less than high school graduate,0.075610631
35k-49k,0.129458958,Less than high school graduate,0.09796002
35k-49k,0.095187272,Less than high school graduate,0.071525616
35k-49k,0.150695089,Less than high school graduate,0.120379732
35k-49k,0.11804728,Less than high school graduate,0.111505675
35k-49k,0.121098657,Less than high school graduate,0.079762332
35k-49k,0.095809275,Less than high school graduate,0.108010983
35k-49k,0.139975977,Less than high school graduate,0.117639436
35k-49k,0.093532324,Less than high school graduate,0.052504041
35k-49k,0.1398341,Less than high school graduate,0.097972882
35k-49k,0.122486668,Less than high school graduate,0.130378246
35k-49k,0.095366588,Less than high school graduate,0.103338693
35k-49k,0.067860352,Less than high school graduate,0.057341562
35k-49k,0.123709878,Less than high school graduate,0.076778596
35k-49k,0.080542869,Less than high school graduate,0.045533124
35k-49k,0.119414995,Less than high school graduate,0.072255809
35k-49k,0.129269108,Less than high school graduate,0.123402193
35k-49k,0.144516655,Less than high school graduate,0.101890935
35k-49k,0.136860772,Less than high school graduate,0.095080844
35k-49k,0.084738022,Less than high school graduate,0.066969616
35k-49k,0.127514753,Less than high school graduate,0.142011845
35k-49k,0.127600385,Less than high school graduate,0.098334225
35k-49k,0.052269372,Less than high school graduate,0.055491168
35k-49k,0.127830018,Less than high school graduate,0.077724278
35k-49k,0.13963536,Less than high school graduate,0.147834314
35k-49k,0.114841539,Less than high school graduate,0.108290835
35k-49k,0.111485469,Less than high school graduate,0.089917026
35k-49k,0.139568818,Less than high school graduate,0.131678439
35k-49k,0.13340175,Less than high school graduate,0.106735737
35k-49k,0.085747794,Less than high school graduate,0.076396335
35k-49k,0.105874705,Less than high school graduate,0.066910416
35k-49k,0.13523533,Less than high school graduate,0.080870545
35k-49k,0.108679334,Less than high school graduate,0.088140747
35k-49k,0.130558385,Less than high school graduate,0.064944232
35k-49k,0.090854005,Less than high school graduate,0.084747313
35k-49k,0.129288816,Less than high school graduate,0.209956459
35k-49k,0.104653286,Less than high school graduate,0.17327208
35k-49k,0.111834623,Less than high school graduate,0.096936184
35k-49k,0.0838893,Less than high school graduate,0.092615009
35k-49k,0.093115832,Less than high school graduate,0.11259417
35k-49k,0.119854783,Less than high school graduate,0.26092641
35k-49k,0.17418537,Less than high school graduate,0.287302025
35k-49k,0.114170439,Less than high school graduate,0.225344203
35k-49k,0.126029537,Less than high school graduate,0.239236993
35k-49k,0.095560322,Less than high school graduate,0.148850377
35k-49k,0.123793575,Less than high school graduate,0.159096186
35k-49k,0.055377358,Less than high school graduate,0.031342145
35k-49k,0.119679058,Less than high school graduate,0.163638266
35k-49k,0.109921611,Less than high school graduate,0.208935474
35k-49k,0.090826625,Less than high school graduate,0.063920207
35k-49k,0.093315104,Less than high school graduate,0.138580579
35k-49k,0.095061022,Less than high school graduate,0.12445272
35k-49k,0.101842531,Less than high school graduate,0.160408936
35k-49k,0.146759215,Less than high school graduate,0.150743017
35k-49k,0.144864267,Less than high school graduate,0.122984167
35k-49k,0.125489074,Less than high school graduate,0.096616923
35k-49k,0.091460644,Less than high school graduate,0.113203715
35k-49k,0.078531309,Less than high school graduate,0.0625
35k-49k,0.081779592,Less than high school graduate,0.093411646
35k-49k,0.127212884,Less than high school graduate,0.110919722
35k-49k,0.135516555,Less than high school graduate,0.093784112
35k-49k,0.124894251,Less than high school graduate,0.084248999
35k-49k,0.11999937,Less than high school graduate,0.196968544
35k-49k,0.122976941,Less than high school graduate,0.088645666
35k-49k,0.137431249,Less than high school graduate,0.105662323
35k-49k,0.115284463,Less than high school graduate,0.086085743
35k-49k,0.125703785,Less than high school graduate,0.139407317
35k-49k,0.075291171,Less than high school graduate,0.068848321
35k-49k,0.085689414,Less than high school graduate,0.128922698
35k-49k,0.130605668,Less than high school graduate,0.084902315
35k-49k,0.110234524,Less than high school graduate,0.092880778
35k-49k,0.13054653,Less than high school graduate,0.082340357
35k-49k,0.137839546,Less than high school graduate,0.1202263
35k-49k,0.113761193,Less than high school graduate,0.088916609
35k-49k,0.10752306,Less than high school graduate,0.065406147
35k-49k,0.116682199,Less than high school graduate,0.114035852
35k-49k,0.065081322,Less than high school graduate,0.08565484
35k-49k,0.133822736,Less than high school graduate,0.080710163
35k-49k,0.130052272,Less than high school graduate,0.090422209
35k-49k,0.135893822,Less than high school graduate,0.083685088
35k-49k,0.080079891,Less than high school graduate,0.048536293
35k-49k,0.12974027,Less than high school graduate,0.105854077
35k-49k,0.14494289,Less than high school graduate,0.112261341
35k-49k,0.121863952,Less than high school graduate,0.111608115
35k-49k,0.096461665,Less than high school graduate,0.063280538
35k-49k,0.13291631,Less than high school graduate,0.113559981
35k-49k,0.132128925,Less than high school graduate,0.200202236
35k-49k,0.138897202,Less than high school graduate,0.12462673
35k-49k,0.060272544,Less than high school graduate,0.113214733
35k-49k,0.096582405,Less than high school graduate,0.10298873
35k-49k,0.110808208,Less than high school graduate,0.194026109
35k-49k,0.10530622,Less than high school graduate,0.207641976
35k-49k,0.11385567,Less than high school graduate,0.238077262
35k-49k,0.075323516,Less than high school graduate,0.110112198
35k-49k,0.102025454,Less than high school graduate,0.203952547
35k-49k,0.073541768,Less than high school graduate,0.098258559
35k-49k,0.092128163,Less than high school graduate,0.114695256
35k-49k,0.067879058,Less than high school graduate,0.06502181
35k-49k,0.122824748,Less than high school graduate,0.100024627
35k-49k,0.091047676,Less than high school graduate,0.053317497
35k-49k,0.118507073,Less than high school graduate,0.159614795
35k-49k,0.113499646,Less than high school graduate,0.059855305
35k-49k,0.103118102,Less than high school graduate,0.087588482
35k-49k,0.122088038,Less than high school graduate,0.064363568
35k-49k,0.099838948,Less than high school graduate,0.073466205
35k-49k,0.065728296,Less than high school graduate,0.013655386
35k-49k,0.112500778,Less than high school graduate,0.067284707
35k-49k,0.134133063,Less than high school graduate,0.16937208
35k-49k,0.126227881,Less than high school graduate,0.160521349
35k-49k,0.069807981,Less than high school graduate,0.063901859
35k-49k,0.068749064,Less than high school graduate,0.058243418
35k-49k,0.130470676,Less than high school graduate,0.097020697
35k-49k,0.112030271,Less than high school graduate,0.077859817
35k-49k,0.139466643,Less than high school graduate,0.098466043
35k-49k,0.135134398,Less than high school graduate,0.10547944
35k-49k,0.067634149,Less than high school graduate,0.051446062
35k-49k,0.096927339,Less than high school graduate,0.130265158
35k-49k,0.136029796,Less than high school graduate,0.079585942
35k-49k,0.131217136,Less than high school graduate,0.10435341
35k-49k,0.109050914,Less than high school graduate,0.074873697
35k-49k,0.101555497,Less than high school graduate,0.064169109
35k-49k,0.116829513,Less than high school graduate,0.105212283
35k-49k,0.119803723,Less than high school graduate,0.086579212
35k-49k,0.123423314,Less than high school graduate,0.167624578
35k-49k,0.1139665,Less than high school graduate,0.086688845
35k-49k,0.130846685,Less than high school graduate,0.068086257
35k-49k,0.096132237,Less than high school graduate,0.043324422
35k-49k,0.088743328,Less than high school graduate,0.088689803
35k-49k,0.076809634,Less than high school graduate,0.069536291
35k-49k,0.105669866,Less than high school graduate,0.152244542
35k-49k,0.115869447,Less than high school graduate,0.093232968
35k-49k,0.135205924,Less than high school graduate,0.111190095
35k-49k,0.11644384,Less than high school graduate,0.109822805
35k-49k,0.103430947,Less than high school graduate,0.099081306
35k-49k,0.136775302,Less than high school graduate,0.104328538
35k-49k,0.087386725,Less than high school graduate,0.072066197
35k-49k,0.11247695,Less than high school graduate,0.105968711
35k-49k,0.131368475,Less than high school graduate,0.115840013
35k-49k,0.123644473,Less than high school graduate,0.080369482
35k-49k,0.110621996,Less than high school graduate,0.081463485
35k-49k,0.076568012,Less than high school graduate,0.068629403
35k-49k,0.091998597,Less than high school graduate,0.088590244
35k-49k,0.100213333,Less than high school graduate,0.048045334
35k-49k,0.099866119,Less than high school graduate,0.062081978
35k-49k,0.125541268,Less than high school graduate,0.083731677
